dialect,op_name,td_symbol,template,source_file,family,status,arguments,argument_type_hints,results,result_type_hints,param_type_lists
ascendc,ascendc.kfc_server.init_obj,AscendC_KfcInitObjOp,APIOp,include/ascir/Dialect/Asc/IR/Adv/Kfc.td,other,explicit-def,server:AscendC_KfcServer; pipe:AscendC_Pipe; ops:Variadic<AnyType>,server:AscendC_KfcServer; pipe:AscendC_Pipe; ops:AnyType/Variadic,,,
ascendc,ascendc.kfc_server.is_run,AscendC_KfcIsRunOp,APIOp,include/ascir/Dialect/Asc/IR/Adv/Kfc.td,other,explicit-def,server:AscendC_KfcServer,server:AscendC_KfcServer,value:AnyType,value:AnyType,
ascendc,ascendc.kfc_server.quit,AscendC_KfcQuitOp,APIOp,include/ascir/Dialect/Asc/IR/Adv/Kfc.td,other,explicit-def,server:AscendC_KfcServer,server:AscendC_KfcServer,,,
ascendc,ascendc.kfc_server.run,AscendC_KfcRunOp,APIOp,include/ascir/Dialect/Asc/IR/Adv/Kfc.td,other,explicit-def,server:AscendC_KfcServer; matmul:AscendC_Matmul,server:AscendC_KfcServer; matmul:AscendC_Matmul,,,
ascendc,ascendc.leaky_relu_l0,LeakyReluL0Op,VecScalarL0Op,include/ascir/Dialect/Asc/IR/Basic/OpVecBinaryScalar.td,elewise,expanded-defm,dst:AnyType; src:AnyType; scalar:AnyType; mask:AnyType; repeatTimes:AnyType; repeatParams:AscendC_UnaryRepeatParams; isSetMask:UnitAttr,dst:AnyType; src:AnyType; scalar:AnyType; mask:AnyType; repeatTimes:AnyType; repeatParams:AscendC_UnaryRepeatParams; isSetMask:UnitAttr,,,
ascendc,ascendc.leaky_relu_l1,LeakyReluL1Op,VecScalarL1Op,include/ascir/Dialect/Asc/IR/Basic/OpVecBinaryScalar.td,elewise,expanded-defm,dst:AnyType; src:AnyType; scalar:AnyType; mask:Variadic<UI64>; repeatTimes:AnyType; repeatParams:AscendC_UnaryRepeatParams; isSetMask:UnitAttr,dst:AnyType; src:AnyType; scalar:AnyType; mask:UI64/Variadic; repeatTimes:AnyType; repeatParams:AscendC_UnaryRepeatParams; isSetMask:UnitAttr,,,
ascendc,ascendc.leaky_relu_l2,LeakyReluL2Op,VecScalarL2Op,include/ascir/Dialect/Asc/IR/Basic/OpVecBinaryScalar.td,elewise,expanded-defm,dst:AnyType; src:AnyType; scalar:AnyType; calCount:AnyType; isSetMask:UnitAttr,dst:AnyType; src:AnyType; scalar:AnyType; calCount:AnyType; isSetMask:UnitAttr,,,
ascendc,ascendc.lgamma,LgammaOp,UnaryMathOp,include/ascir/Dialect/Asc/IR/Adv/Math.td,other,inherited-class,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:Optional<AnyType>; calCount:Optional<AnyType>; isReuseSource:AnyType,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:AnyType/Optional; calCount:AnyType/Optional; isReuseSource:AnyType,,,
ascendc,ascendc.list_tensor_desc,AscendC_ListTensorDescOp,AscendC_Op,include/ascir/Dialect/Asc/IR/Basic/OpListTensor.td,other,explicit-def,,,result:AscendC_ListTensorDesc,result:AscendC_ListTensorDesc,
ascendc,ascendc.list_tensor_desc_get_data_ptr,AscendC_ListTensorDescGetDataPtrOp,APIOp,include/ascir/Dialect/Asc/IR/Basic/OpListTensor.td,other,explicit-def,tensor:AscendC_ListTensorDesc; index:UI32; dtype:TypeAttr,tensor:AscendC_ListTensorDesc; index:UI32; dtype:TypeAttr,result:AnyRankedOrUnrankedMemRef,result:AnyRankedOrUnrankedMemRef,
ascendc,ascendc.list_tensor_desc_get_desc,AscendC_ListTensorDescGetDescOp,APIOp,include/ascir/Dialect/Asc/IR/Basic/OpListTensor.td,other,explicit-def,tensor:AscendC_ListTensorDesc; desc:AscendC_TensorDesc; index:UI32,tensor:AscendC_ListTensorDesc; desc:AscendC_TensorDesc; index:UI32,,,
ascendc,ascendc.list_tensor_desc_get_size,AscendC_ListTensorDescGetSizeOp,APIOp,include/ascir/Dialect/Asc/IR/Basic/OpListTensor.td,other,explicit-def,tensor:AscendC_ListTensorDesc,tensor:AscendC_ListTensorDesc,result:UI32,result:UI32,
ascendc,ascendc.list_tensor_desc_init,AscendC_ListTensorDescInitOp,APIOp,include/ascir/Dialect/Asc/IR/Basic/OpListTensor.td,other,explicit-def,tensor:AscendC_ListTensorDesc; data:AnyType; length:UI32; shapeSize:UI32,tensor:AscendC_ListTensorDesc; data:AnyType; length:UI32; shapeSize:UI32,,,
ascendc,ascendc.list_tensor_desc_v2,AscendC_ListTensorDescV2Op,AscendC_Op,include/ascir/Dialect/Asc/IR/Basic/OpListTensor.td,other,explicit-def,data:AnyType; length:UI32; shapeSize:UI32,data:AnyType; length:UI32; shapeSize:UI32,result:AscendC_ListTensorDesc,result:AscendC_ListTensorDesc,
ascendc,ascendc.ln_l0,LnL0Op,UnaryL0Op,include/ascir/Dialect/Asc/IR/Basic/OpVecUnary.td,elewise,expanded-defm,dst:AnyType; src:AnyType; mask:AnyType; repeatTimes:AnyType; repeatParams:AscendC_UnaryRepeatParams; isSetMask:UnitAttr,dst:AnyType; src:AnyType; mask:AnyType; repeatTimes:AnyType; repeatParams:AscendC_UnaryRepeatParams; isSetMask:UnitAttr,,,
ascendc,ascendc.ln_l1,LnL1Op,UnaryL1Op,include/ascir/Dialect/Asc/IR/Basic/OpVecUnary.td,elewise,expanded-defm,dst:AnyType; src:AnyType; mask:Variadic<UI64>; repeatTimes:AnyType; repeatParams:AscendC_UnaryRepeatParams; isSetMask:UnitAttr,dst:AnyType; src:AnyType; mask:UI64/Variadic; repeatTimes:AnyType; repeatParams:AscendC_UnaryRepeatParams; isSetMask:UnitAttr,,,
ascendc,ascendc.ln_l2,LnL2Op,UnaryL2Op,include/ascir/Dialect/Asc/IR/Basic/OpVecUnary.td,elewise,expanded-defm,dst:AnyType; src:AnyType; calCount:AnyType,dst:AnyType; src:AnyType; calCount:AnyType,,,
ascendc,ascendc.load_data,AscendC_LoadDataOp,APIOp,include/ascir/Dialect/Asc/IR/Basic/OpMm.td,cube,explicit-def,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; loadDataParams:AscendC_BaseLoadDataParamsTypeInterface,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; loadDataParams:AscendC_BaseLoadDataParamsTypeInterface,,,
ascendc,ascendc.load_data_3d_l0_v1,AscendC_LoadData3DL0V1Op,DataCopyOp,include/ascir/Dialect/Asc/IR/Basic/OpMm.td,cube,explicit-def,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; loadDataParams:AscendC_LoadData3DParamsV1,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; loadDataParams:AscendC_LoadData3DParamsV1,,,
ascendc,ascendc.load_data_3d_l0_v2,AscendC_LoadData3DL0V2Op,DataCopyOp,include/ascir/Dialect/Asc/IR/Basic/OpMm.td,cube,explicit-def,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; loadDataParams:AscendC_LoadData3DParamsV2,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; loadDataParams:AscendC_LoadData3DParamsV2,,,
ascendc,ascendc.load_data_3d_l0_v2pro,AscendC_LoadData3DL0V2ProOp,DataCopyOp,include/ascir/Dialect/Asc/IR/Basic/OpMm.td,cube,explicit-def,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; loadDataParams:AscendC_LoadData3DParamsV2Pro,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; loadDataParams:AscendC_LoadData3DParamsV2Pro,,,
ascendc,ascendc.load_data_g2l,AscendC_LoadDataG2LOp,DataCopyOp,include/ascir/Dialect/Asc/IR/Basic/OpMm.td,cube,explicit-def,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; loadDataParams:AscendC_LoadData2DParams,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; loadDataParams:AscendC_LoadData2DParams,,,
ascendc,ascendc.load_data_g2l_v2,AscendC_LoadDataG2LV2Op,DataCopyOp,include/ascir/Dialect/Asc/IR/Basic/OpMm.td,cube,explicit-def,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; loadDataParams:AscendC_LoadData2DParamsV2,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; loadDataParams:AscendC_LoadData2DParamsV2,,,
ascendc,ascendc.load_data_l0,AscendC_LoadDataL0Op,DataCopyOp,include/ascir/Dialect/Asc/IR/Basic/OpMm.td,cube,explicit-def,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; loadDataParams:AscendC_LoadData2DParams,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; loadDataParams:AscendC_LoadData2DParams,,,
ascendc,ascendc.load_data_l0_v2,AscendC_LoadDataL0V2Op,DataCopyOp,include/ascir/Dialect/Asc/IR/Basic/OpMm.td,cube,explicit-def,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; loadDataParams:AscendC_LoadData2DParamsV2,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; loadDataParams:AscendC_LoadData2DParamsV2,,,
ascendc,ascendc.load_data_with_sparse,AscendC_LoadDataWithSparseOp,APIOp,include/ascir/Dialect/Asc/IR/Basic/OpMm.td,cube,explicit-def,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; idx:AscendC_LocalTensor; loadDataParam:AscendC_LoadData2DParams,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; idx:AscendC_LocalTensor; loadDataParam:AscendC_LoadData2DParams,,,
ascendc,ascendc.load_data_with_transpose,AscendC_LoadDataWithTransposeOp,APIOp,include/ascir/Dialect/Asc/IR/Basic/OpMm.td,cube,explicit-def,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; loadDataParams:AscendC_LoadData2dTransposeParams,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; loadDataParams:AscendC_LoadData2dTransposeParams,,,
ascendc,ascendc.load_data_with_transpose_v2,AscendC_LoadDataWithTransposeV2Op,APIOp,include/ascir/Dialect/Asc/IR/Basic/OpMm.td,cube,explicit-def,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; loadDataParams:AscendC_LoadData2dTransposeParamsV2,dst:AscendC_BaseTensorTypeInterface; src:AscendC_BaseTensorTypeInterface; loadDataParams:AscendC_LoadData2dTransposeParamsV2,,,
ascendc,ascendc.load_image_to_local,AscendC_LoadImageToLocalOp,APIOp,include/ascir/Dialect/Asc/IR/Basic/OpDataCopy.td,datacopy,explicit-def,dst:AscendC_LocalTensor; loadDataParams:AscendC_LoadImageToLocalParams,dst:AscendC_LocalTensor; loadDataParams:AscendC_LoadImageToLocalParams,,,
ascendc,ascendc.local_mem_allocator,AscendC_LocalMemAllocatorOp,AscendC_Op,include/ascir/Dialect/Asc/IR/Core/MemoryAllocator.td,other,explicit-def,hardware:I64,hardware:I64,allocator:AscendC_LocalMemAllocator,allocator:AscendC_LocalMemAllocator,
ascendc,ascendc.local_mem_allocator.alloc,AscendC_LocalMemAllocatorAllocOp,APIOp,include/ascir/Dialect/Asc/IR/Core/MemoryAllocator.td,other,explicit-def,allocator:AscendC_LocalMemAllocator; pos:AscendC_TPositionAttr; dtype:TypeAttr; tileSize:I32,allocator:AscendC_LocalMemAllocator; pos:AscendC_TPositionAttr; dtype:TypeAttr; tileSize:I32,result:AscendC_LocalTensor,result:AscendC_LocalTensor,0;3;6;4
ascendc,ascendc.local_mem_allocator.alloc_dynamic,AscendC_LocalMemAllocatorAllocDynamicOp,APIOp,include/ascir/Dialect/Asc/IR/Core/MemoryAllocator.td,other,explicit-def,allocator:AscendC_LocalMemAllocator; pos:AscendC_TPositionAttr; dtype:TypeAttr; tileSize:I32,allocator:AscendC_LocalMemAllocator; pos:AscendC_TPositionAttr; dtype:TypeAttr; tileSize:I32,result:AscendC_LocalTensor,result:AscendC_LocalTensor,0;3;6;0
ascendc,ascendc.local_mem_allocator.get_cur_addr,AscendC_LocalMemAllocatorGetCurAddrOp,APIOp,include/ascir/Dialect/Asc/IR/Core/MemoryAllocator.td,other,explicit-def,allocator:AscendC_LocalMemAllocator,allocator:AscendC_LocalMemAllocator,result:UI32,result:UI32,
ascendc,ascendc.local_tensor,AscendC_LocalTensorOp,AscendC_Op,include/ascir/Dialect/Asc/IR/Core/Tensor.td,other,explicit-def,,,tensor:AscendC_LocalTensor,tensor:AscendC_LocalTensor,
ascendc,ascendc.local_tensor.bracket,AscendC_LocalTensorBracketOp,AscendC_Op,include/ascir/Dialect/Asc/IR/Core/Tensor.td,other,explicit-def,tensor:AscendC_LocalTensor; index:AnySignlessIntegerOrIndex,tensor:AscendC_LocalTensor; index:AnySignlessIntegerOrIndex,result:AscendC_LocalTensor,result:AscendC_LocalTensor,
ascendc,ascendc.local_tensor.get_length,AscendC_LocalTensorGetLengthOp,APIOp,include/ascir/Dialect/Asc/IR/Core/Tensor.td,other,explicit-def,tensor:AscendC_LocalTensor,tensor:AscendC_LocalTensor,result:UI32,result:UI32,
ascendc,ascendc.local_tensor.get_phy_addr,AscendC_LocalTensorGetPhyAddrOp,APIOp,include/ascir/Dialect/Asc/IR/Core/Tensor.td,other,explicit-def,tensor:AscendC_LocalTensor; offset:Optional<UI32>,tensor:AscendC_LocalTensor; offset:Optional/UI32,result:AnyType,result:AnyType,
ascendc,ascendc.local_tensor.get_position,AscendC_LocalTensorGetPositionOp,APIOp,include/ascir/Dialect/Asc/IR/Core/Tensor.td,other,explicit-def,tensor:AscendC_LocalTensor,tensor:AscendC_LocalTensor,result:I32,result:I32,
ascendc,ascendc.local_tensor.get_shape_info,AscendC_LocalTensorGetShapeInfoOp,APIOp,include/ascir/Dialect/Asc/IR/Core/Tensor.td,other,explicit-def,tensor:AscendC_LocalTensor,tensor:AscendC_LocalTensor,results:AscendC_ShapeInfo,results:AscendC_ShapeInfo,
ascendc,ascendc.local_tensor.get_size,AscendC_LocalTensorGetSizeOp,APIOp,include/ascir/Dialect/Asc/IR/Core/Tensor.td,other,explicit-def,tensor:AscendC_LocalTensor,tensor:AscendC_LocalTensor,result:AnySignlessIntegerOrIndex,result:AnySignlessIntegerOrIndex,
ascendc,ascendc.local_tensor.get_user_tag,AscendC_LocalTensorGetUserTagOp,APIOp,include/ascir/Dialect/Asc/IR/Core/Tensor.td,other,explicit-def,tensor:AscendC_LocalTensor,tensor:AscendC_LocalTensor,result:AnySignlessIntegerOrIndex,result:AnySignlessIntegerOrIndex,
ascendc,ascendc.local_tensor.get_value,AscendC_LocalTensorGetValueOp,APIOp,include/ascir/Dialect/Asc/IR/Core/Tensor.td,other,explicit-def,tensor:AscendC_LocalTensor; index:AnyType,tensor:AscendC_LocalTensor; index:AnyType,value:AnyType,value:AnyType,
ascendc,ascendc.local_tensor.print,AscendC_LocalTensorPrintOp,APIOp,include/ascir/Dialect/Asc/IR/Core/Tensor.td,other,explicit-def,tensor:AscendC_LocalTensor; len:Optional<UI32>,tensor:AscendC_LocalTensor; len:Optional/UI32,,,
ascendc,ascendc.local_tensor.set_addr_with_offset,AscendC_LocalTensorSetAddrWithOffsetOp,APIOp,include/ascir/Dialect/Asc/IR/Core/Tensor.td,other,explicit-def,tensor:AscendC_LocalTensor; src:AscendC_LocalTensor; offset:UI32,tensor:AscendC_LocalTensor; src:AscendC_LocalTensor; offset:UI32,,,
ascendc,ascendc.local_tensor.set_buffer_len,AscendC_LocalTensorSetBufferLenOp,APIOp,include/ascir/Dialect/Asc/IR/Core/Tensor.td,other,explicit-def,tensor:AscendC_LocalTensor; dataLen:UI32,tensor:AscendC_LocalTensor; dataLen:UI32,,,
ascendc,ascendc.local_tensor.set_shape_info,AscendC_LocalTensorSetShapeInfoOp,APIOp,include/ascir/Dialect/Asc/IR/Core/Tensor.td,other,explicit-def,tensor:AscendC_LocalTensor; shapeInfo:AscendC_ShapeInfo,tensor:AscendC_LocalTensor; shapeInfo:AscendC_ShapeInfo,,,
ascendc,ascendc.local_tensor.set_size,AscendC_LocalTensorSetSizeOp,APIOp,include/ascir/Dialect/Asc/IR/Core/Tensor.td,other,explicit-def,tensor:AscendC_LocalTensor; size:UI32,tensor:AscendC_LocalTensor; size:UI32,,,
ascendc,ascendc.local_tensor.set_user_tag,AscendC_LocalTensorSetUserTagOp,APIOp,include/ascir/Dialect/Asc/IR/Core/Tensor.td,other,explicit-def,tensor:AscendC_LocalTensor; tag:I32,tensor:AscendC_LocalTensor; tag:I32,,,
ascendc,ascendc.local_tensor.set_value,AscendC_LocalTensorSetValueOp,APIOp,include/ascir/Dialect/Asc/IR/Core/Tensor.td,other,explicit-def,tensor:AscendC_LocalTensor; index:AnyType; value:AnyType,tensor:AscendC_LocalTensor; index:AnyType; value:AnyType,,,
ascendc,ascendc.local_tensor.subindex,AscendC_LocalTensorSubIndexOp,AscendC_Op,include/ascir/Dialect/Asc/IR/Core/Tensor.td,other,explicit-def,tensor:AscendC_LocalTensor; index:AnySignlessIntegerOrIndex,tensor:AscendC_LocalTensor; index:AnySignlessIntegerOrIndex,result:AscendC_LocalTensor,result:AscendC_LocalTensor,
ascendc,ascendc.local_tensor.to_file,AscendC_LocalTensorToFileOp,APIOp,include/ascir/Dialect/Asc/IR/Core/Tensor.td,other,explicit-def,tensor:AscendC_LocalTensor; fileName:StrAttr,tensor:AscendC_LocalTensor; fileName:StrAttr,,,
ascendc,ascendc.local_tensor_auto,AscendC_LocalTensorAutoOp,APIOp,include/ascir/Dialect/Asc/IR/Ops.td,other,explicit-def,input:UnitAttr; output:UnitAttr; dynamicShape:Variadic<I64>,input:UnitAttr; output:UnitAttr; dynamicShape:I64/Variadic,result:AscendC_LocalTensor,result:AscendC_LocalTensor,
ascendc,ascendc.local_tensor_v2,AscendC_LocalTensorV2Op,AscendC_Op,include/ascir/Dialect/Asc/IR/Core/Tensor.td,other,explicit-def,pos:AscendC_TPositionAttr; addr:UI32; tileSize:UI32,pos:AscendC_TPositionAttr; addr:UI32; tileSize:UI32,result:AscendC_LocalTensor,result:AscendC_LocalTensor,
ascendc,ascendc.log,LogOp,UnaryMathOp,include/ascir/Dialect/Asc/IR/Adv/Math.td,other,inherited-class,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:Optional<AnyType>; calCount:Optional<AnyType>; isReuseSource:AnyType,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:AnyType/Optional; calCount:AnyType/Optional; isReuseSource:AnyType,,,
ascendc,ascendc.log_softmax,AscendC_LogSoftmaxOp,MathLibraryOp,include/ascir/Dialect/Asc/IR/Basic/OpVecActivationExt.td,other,explicit-def,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:Optional<AnyType>; calCount:Optional<AnyType>; axis:AnyType,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:AnyType/Optional; calCount:AnyType/Optional; axis:AnyType,,,
ascendc,ascendc.logical_and,AscendC_LogicalAndOp,BinaryMathOp,include/ascir/Dialect/Asc/IR/Basic/OpVecBinaryExt.td,elewise,inherited-class,dst:AscendC_LocalTensor; src0:AnyType; src1:AnyType; sharedTmpBuffer:Optional<AnyType>; calCount:Optional<AnyType>; isReuseSource:AnyType,dst:AscendC_LocalTensor; src0:AnyType; src1:AnyType; sharedTmpBuffer:AnyType/Optional; calCount:AnyType/Optional; isReuseSource:AnyType,,,
ascendc,ascendc.logical_or,AscendC_LogicalOrOp,BinaryMathOp,include/ascir/Dialect/Asc/IR/Basic/OpVecBinaryExt.td,elewise,inherited-class,dst:AscendC_LocalTensor; src0:AnyType; src1:AnyType; sharedTmpBuffer:Optional<AnyType>; calCount:Optional<AnyType>; isReuseSource:AnyType,dst:AscendC_LocalTensor; src0:AnyType; src1:AnyType; sharedTmpBuffer:AnyType/Optional; calCount:AnyType/Optional; isReuseSource:AnyType,,,
ascendc,ascendc.logical_xor,AscendC_LogicalXorOp,BinaryMathOp,include/ascir/Dialect/Asc/IR/Basic/OpVecBinaryExt.td,elewise,inherited-class,dst:AscendC_LocalTensor; src0:AnyType; src1:AnyType; sharedTmpBuffer:Optional<AnyType>; calCount:Optional<AnyType>; isReuseSource:AnyType,dst:AscendC_LocalTensor; src0:AnyType; src1:AnyType; sharedTmpBuffer:AnyType/Optional; calCount:AnyType/Optional; isReuseSource:AnyType,,,
ascendc,ascendc.matmul.async_get_tensor_c,AscendC_MatmulAsyncGetTensorCOp,APIOp,include/ascir/Dialect/Asc/IR/Adv/Matmul.td,cube,explicit-def,aux:AscendC_Matmul; tensor:AscendC_LocalTensor,aux:AscendC_Matmul; tensor:AscendC_LocalTensor,,,
ascendc,ascendc.matmul.disable_bias,AscendC_MatmulDisableBiasOp,APIOp,include/ascir/Dialect/Asc/IR/Adv/Matmul.td,cube,explicit-def,matmul:AscendC_Matmul,matmul:AscendC_Matmul,,,0
ascendc,ascendc.matmul.end,AscendC_MatmulEndOp,APIOp,include/ascir/Dialect/Asc/IR/Adv/Matmul.td,cube,explicit-def,matmul:AscendC_Matmul,matmul:AscendC_Matmul,,,
ascendc,ascendc.matmul.get_batch_tensor_c,AscendC_MatmulGetBatchTensorCOp,APIOp,include/ascir/Dialect/Asc/IR/Adv/Matmul.td,cube,explicit-def,matmul:AscendC_Matmul; batchA:AnyType; batchB:AnyType; sequentialwrite:AnyType; sync:AnyType,matmul:AscendC_Matmul; batchA:AnyType; batchB:AnyType; sequentialwrite:AnyType; sync:AnyType,result:AscendC_GlobalTensor,result:AscendC_GlobalTensor,0;0;0;0;4
ascendc,ascendc.matmul.get_batch_tensor_c_local_mem,AscendC_MatmulGetBatchTensorCLocalMemOp,APIOp,include/ascir/Dialect/Asc/IR/Adv/Matmul.td,cube,explicit-def,matmul:AscendC_Matmul; c:AscendC_LocalTensor; batchA:AnyType; batchB:AnyType; sequentialwrite:AnyType; sync:AnyType,matmul:AscendC_Matmul; c:AscendC_LocalTensor; batchA:AnyType; batchB:AnyType; sequentialwrite:AnyType; sync:AnyType,,,0;0;0;0;0;4
ascendc,ascendc.matmul.get_offset_c,AscendC_MatmulGetOffsetCOp,APIOp,include/ascir/Dialect/Asc/IR/Adv/Matmul.td,cube,explicit-def,aux:AscendC_Matmul,aux:AscendC_Matmul,result:AscendC_MatrixOffset,result:AscendC_MatrixOffset,
ascendc,ascendc.matmul.get_tensor_c,AscendC_MatmulGetTensorCOp,APIOp,include/ascir/Dialect/Asc/IR/Adv/Matmul.td,cube,explicit-def,matmul:AscendC_Matmul; tensor:AscendC_BaseTensorTypeInterface; tensor2:Optional<AscendC_BaseTensorTypeInterface>; atomic:AnyType; sequentialwrite:AnyType; sync:AnyType,matmul:AscendC_Matmul; tensor:AscendC_BaseTensorTypeInterface; tensor2:AscendC_BaseTensorTypeInterface/Optional; atomic:AnyType; sequentialwrite:AnyType; sync:AnyType,,,0;0;0;0;0;4
ascendc,ascendc.matmul.get_tensor_c_return,AscendC_MatmulGetTensorCReturnOp,APIOp,include/ascir/Dialect/Asc/IR/Adv/Matmul.td,cube,explicit-def,matmul:AscendC_Matmul; atomic:AnyType; sequentialwrite:AnyType; sync:AnyType,matmul:AscendC_Matmul; atomic:AnyType; sequentialwrite:AnyType; sync:AnyType,result:AscendC_GlobalTensor,result:AscendC_GlobalTensor,0;0;0;4
ascendc,ascendc.matmul.init,AscendC_MatmulInitOp,APIOp,include/ascir/Dialect/Asc/IR/Adv/Matmul.td,cube,explicit-def,matmul:AscendC_Matmul; cubeTiling:AscendC_TCubeTiling; pipe:Optional<AscendC_Pipe>,matmul:AscendC_Matmul; cubeTiling:AscendC_TCubeTiling; pipe:AscendC_Pipe/Optional,,,
ascendc,ascendc.matmul.iterate,AscendC_MatmulIterateOp,APIOp,include/ascir/Dialect/Asc/IR/Adv/Matmul.td,cube,explicit-def,matmul:AscendC_Matmul; partialsum:AnyType; localCmaxtrix:Optional<AscendC_LocalTensor>; sync:AnyType,matmul:AscendC_Matmul; partialsum:AnyType; localCmaxtrix:AscendC_LocalTensor/Optional; sync:AnyType,result:AnyType,result:AnyType,0;0;0;4
ascendc,ascendc.matmul.iterate_all,AscendC_MatmulIterateAllOp,APIOp,include/ascir/Dialect/Asc/IR/Adv/Matmul.td,cube,explicit-def,matmul:AscendC_Matmul; tensor:AscendC_BaseTensorTypeInterface; enAtomic:Optional<AnyType>; enSenquentialWrite:Optional<AnyType>; waitIterateAll:Optional<AnyType>; fakeMsg:Optional<AnyType>; sync:AnyType,matmul:AscendC_Matmul; tensor:AscendC_BaseTensorTypeInterface; enAtomic:AnyType/Optional; enSenquentialWrite:AnyType/Optional; waitIterateAll:AnyType/Optional; fakeMsg:AnyType/Optional; sync:AnyType,,,0;0;0;0;0;0;4
ascendc,ascendc.matmul.iterate_batch,AscendC_MatmulIterateBatchOp,APIOp,include/ascir/Dialect/Asc/IR/Adv/Matmul.td,cube,explicit-def,matmul:AscendC_Matmul; tensor:AscendC_BaseTensorTypeInterface; batchA:AnyType; batchB:AnyType; enSenquentialWrite:AnyType; maxtrixStrideA:AnyType; maxtrixStrideB:AnyType; maxtrixStrideC:AnyType; enPartialSum:Optional<AnyType>; enAtomic:Optional<AnyType>; sync:AnyType; waitIterateBatch:Optional<AnyType>,matmul:AscendC_Matmul; tensor:AscendC_BaseTensorTypeInterface; batchA:AnyType; batchB:AnyType; enSenquentialWrite:AnyType; maxtrixStrideA:AnyType; maxtrixStrideB:AnyType; maxtrixStrideC:AnyType; enPartialSum:AnyType/Optional; enAtomic:AnyType/Optional; sync:AnyType; waitIterateBatch:AnyType/Optional,,,0;0;0;0;0;0;0;0;0;0;4;4
ascendc,ascendc.matmul.iterate_batch_cube_only,AscendC_MatmulIterateBatchCubeOnlyOp,APIOp,include/ascir/Dialect/Asc/IR/Adv/Matmul.td,cube,explicit-def,matmul:AscendC_Matmul; tensor:AscendC_BaseTensorTypeInterface; enPartialSum:AnyType; enAtomic:AnyType; enSenquentialWrite:AnyType; maxtrixStrideA:AnyType; maxtrixStrideB:AnyType; maxtrixStrideC:AnyType,matmul:AscendC_Matmul; tensor:AscendC_BaseTensorTypeInterface; enPartialSum:AnyType; enAtomic:AnyType; enSenquentialWrite:AnyType; maxtrixStrideA:AnyType; maxtrixStrideB:AnyType; maxtrixStrideC:AnyType,,,0;0;0;0;0;0;0;0
ascendc,ascendc.matmul.iterate_n_batch,AscendC_MatmulIterateNBatchOp,APIOp,include/ascir/Dialect/Asc/IR/Adv/Matmul.td,cube,explicit-def,aux:AscendC_Matmul; batchLoop:AnyType; batchA:AnyType; batchB:AnyType; enSequentialWrite:AnyType; matrixStrideA:AnyType; matrixStrideB:AnyType; matrixStrideC:AnyType; sync:AnyType; waitIterateBatch:AnyType,aux:AscendC_Matmul; batchLoop:AnyType; batchA:AnyType; batchB:AnyType; enSequentialWrite:AnyType; matrixStrideA:AnyType; matrixStrideB:AnyType; matrixStrideC:AnyType; sync:AnyType; waitIterateBatch:AnyType,,,0;0;0;0;0;0;0;0;4;4
ascendc,ascendc.matmul.set_batch_num,AscendC_MatmulSetBatchNumOp,APIOp,include/ascir/Dialect/Asc/IR/Adv/Matmul.td,cube,explicit-def,aux:AscendC_Matmul; batchA:AnyType; batchB:AnyType,aux:AscendC_Matmul; batchA:AnyType; batchB:AnyType,,,
